319,2023-08-26,2023-09-07,product_1,cancelled,9990,3,0,RUB,John,1,vk-ads,cpc,campaign_1,,,
813,2023-02-14,2023-02-19,product_2,completed,18990,3,14416,RUB,Will,10,yandex-direct,cpc,campaign_1,,,
814,2023-10-14,2023-10-15,product_4,in progress,89900,5,0,RUB,John,10,facebook-ads,cpc,campaign_2,,,
726,2023-10-28,2023-11-01,product_2,completed,18990,7,14414,RUB,Will,2,facebook-ads,cpc,campaign_1,,,
656,2023-11-25,2023-11-30,product_1,cancelled,9990,5,0,RUB,John,6,vk-ads,cpc,campaign_3,,,
304,2023-02-05,2023-02-12,product_3,in progress,49900,7,0,RUB,John,7,vk-ads,cpc,campaign_3,,,
838,2023-03-03,2023-03-05,product_3,cancelled,49900,7,0,RUB,John,5,facebook-ads,cpc,campaign_2,,,
429,2023-01-04,2023-01-13,product_4,cancelled,89900,7,0,RUB,Katy,8,facebook-ads,cpc,campaign_1,,,
923,2023-04-21,2023-05-01,product_2,completed,18990,7,14409,RUB,Anny,2,facebook-ads,cpc,campaign_2,,,
1482,2023-06-27,2023-06-30,product_3,completed,49900,3,45318,RUB,Katy,7,yandex-direct,cpc,campaign_1,,,
497,2023-03-02,2023-03-02,product_3,in progress,49900,3,0,RUB,Anny,9,yandex-direct,cpc,campaign_1,,,
5,2023-04-15,2023-04-16,product_4,cancelled,89900,7,0,RUB,John,10,facebook-ads,cpc,campaign_1,,,
1500,2023-10-17,2023-10-18,product_3,completed,49900,5,45315,RUB,Katy,4,facebook-ads,cpc,campaign_1,,,
15,2023-11-18,2023-11-29,product_2,cancelled,18990,5,0,RUB,Katy,8,yandex-direct,cpc,campaign_2,,,
748,2023-03-11,2023-03-24,product_1,completed,9990,5,5403,RUB,Anny,2,vk-ads,cpc,campaign_1,,,
1078,2023-11-20,2023-11-27,product_3,in progress,49900,7,0,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
659,2023-11-21,2023-12-02,product_4,cancelled,89900,5,0,RUB,John,5,facebook-ads,cpc,campaign_1,,,
296,2023-04-01,2023-04-10,product_1,in progress,9990,7,0,RUB,John,4,yandex-direct,cpc,campaign_3,,,
401,2023-02-09,2023-02-22,product_4,completed,89900,3,85309,RUB,Anny,7,yandex-direct,cpc,campaign_2,,,
695,2023-01-19,2023-01-22,product_3,cancelled,49900,7,0,RUB,Katy,4,facebook-ads,cpc,campaign_3,,,
897,2023-11-29,2023-12-08,product_1,completed,9990,3,5397,RUB,John,4,yandex-direct,cpc,campaign_1,,,
1137,2023-06-26,2023-07-05,product_4,completed,89900,5,85306,RUB,Will,10,facebook-ads,cpc,campaign_1,,,
454,2023-04-01,2023-04-02,product_2,in progress,18990,7,0,RUB,Anny,2,facebook-ads,cpc,campaign_1,,,
350,2023-06-16,2023-06-30,product_3,completed,49900,3,45304,RUB,John,7,facebook-ads,cpc,campaign_1,,,
382,2023-07-16,2023-07-30,product_3,cancelled,49900,7,0,RUB,Anny,9,yandex-direct,cpc,campaign_1,,,
1443,2023-01-09,2023-01-17,product_1,cancelled,9990,3,0,RUB,Anny,3,facebook-ads,cpc,campaign_1,,,
1389,2023-05-15,2023-05-29,product_1,completed,9990,7,5391,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
535,2023-08-28,2023-09-11,product_4,completed,89900,3,85300,RUB,Katy,8,yandex-direct,cpc,campaign_3,,,
431,2023-08-21,2023-08-24,product_2,cancelled,18990,5,0,RUB,Katy,5,yandex-direct,cpc,campaign_1,,,
1107,2023-11-01,2023-11-15,product_2,completed,18990,5,14388,RUB,John,5,vk-ads,cpc,campaign_1,,,
1201,2023-08-09,2023-08-15,product_4,in progress,89900,5,0,RUB,Anny,9,facebook-ads,cpc,campaign_2,,,
1192,2023-04-15,2023-04-29,product_2,in progress,18990,5,0,RUB,John,2,facebook-ads,cpc,campaign_1,,,
788,2023-08-05,2023-08-05,product_2,cancelled,18990,3,0,RUB,Will,8,vk-ads,cpc,campaign_3,,,
411,2023-06-06,2023-06-14,product_3,cancelled,49900,3,0,RUB,Katy,10,yandex-direct,cpc,campaign_2,,,
154,2023-05-11,2023-05-24,product_1,cancelled,9990,7,0,RUB,Anny,7,vk-ads,cpc,campaign_2,,,
133,2023-06-25,2023-06-26,product_2,completed,18990,5,14382,RUB,Will,8,vk-ads,cpc,campaign_3,,,
1014,2023-03-20,2023-03-22,product_1,cancelled,9990,3,0,RUB,Will,9,facebook-ads,cpc,campaign_2,,,
793,2023-06-16,2023-06-27,product_3,completed,49900,5,45290,RUB,Katy,5,vk-ads,cpc,campaign_1,,,
1001,2023-05-23,2023-05-29,product_3,cancelled,49900,7,0,RUB,John,7,vk-ads,cpc,campaign_1,,,
56,2023-09-30,2023-10-02,product_3,in progress,49900,5,0,RUB,Will,8,vk-ads,cpc,campaign_3,,,
1331,2023-10-25,2023-11-04,product_3,completed,49900,3,45287,RUB,Will,5,vk-ads,cpc,campaign_3,,,
208,2023-02-26,2023-03-04,product_4,completed,89900,3,85286,RUB,Will,3,vk-ads,cpc,campaign_3,,,
987,2023-04-19,2023-04-21,product_2,completed,18990,3,14375,RUB,John,8,facebook-ads,cpc,campaign_2,,,
292,2023-11-04,2023-11-04,product_2,cancelled,18990,5,0,RUB,John,9,yandex-direct,cpc,campaign_2,,,
1276,2023-03-08,2023-03-08,product_4,cancelled,89900,5,0,RUB,Anny,8,yandex-direct,cpc,campaign_3,,,
1106,2023-05-10,2023-05-19,product_4,completed,89900,5,85282,RUB,Anny,7,facebook-ads,cpc,campaign_1,,,
148,2023-11-15,2023-11-23,product_1,cancelled,9990,5,0,RUB,Katy,8,facebook-ads,cpc,campaign_3,,,
995,2023-07-15,2023-07-15,product_2,cancelled,18990,5,0,RUB,John,8,vk-ads,cpc,campaign_3,,,
1381,2023-07-03,2023-07-06,product_3,in progress,49900,5,0,RUB,Katy,6,facebook-ads,cpc,campaign_2,,,
82,2023-05-14,2023-05-17,product_2,completed,18990,5,14368,RUB,Katy,1,facebook-ads,cpc,campaign_2,,,
380,2023-12-03,2023-12-11,product_1,cancelled,9990,3,0,RUB,Katy,9,facebook-ads,cpc,campaign_1,,,
649,2023-05-06,2023-05-13,product_3,completed,49900,7,45276,RUB,Katy,8,vk-ads,cpc,campaign_2,,,
71,2023-11-13,2023-11-15,product_4,completed,89900,3,85275,RUB,Katy,2,yandex-direct,cpc,campaign_1,,,
1195,2023-12-01,2023-12-03,product_4,cancelled,89900,7,0,RUB,Will,8,vk-ads,cpc,campaign_2,,,
467,2023-07-21,2023-07-24,product_3,completed,49900,5,45273,RUB,Anny,10,vk-ads,cpc,campaign_1,,,
1444,2023-06-15,2023-06-23,product_4,completed,89900,3,85272,RUB,John,6,facebook-ads,cpc,campaign_3,,,
1172,2023-03-15,2023-03-26,product_2,completed,18990,3,14361,RUB,Anny,10,vk-ads,cpc,campaign_1,,,
91,2023-06-27,2023-07-02,product_1,completed,9990,3,5360,RUB,John,6,vk-ads,cpc,campaign_3,,,
311,2023-12-27,2023-12-27,product_1,completed,9990,5,5359,RUB,Katy,4,facebook-ads,cpc,campaign_1,,,
1415,2023-02-06,2023-02-09,product_4,in progress,89900,3,0,RUB,Anny,5,facebook-ads,cpc,campaign_1,,,
290,2023-01-29,2023-02-06,product_2,cancelled,18990,3,0,RUB,Will,9,facebook-ads,cpc,campaign_2,,,
414,2023-12-14,2023-12-22,product_1,completed,9990,3,5356,RUB,Anny,1,facebook-ads,cpc,campaign_3,,,
1495,2023-12-27,2023-12-28,product_1,in progress,9990,5,0,RUB,John,9,facebook-ads,cpc,campaign_2,,,
779,2023-05-19,2023-05-22,product_1,in progress,9990,3,0,RUB,Katy,7,yandex-direct,cpc,campaign_1,,,
592,2023-02-21,2023-03-01,product_4,cancelled,89900,3,0,RUB,Anny,8,facebook-ads,cpc,campaign_2,,,
1038,2023-02-11,2023-02-19,product_1,in progress,9990,3,0,RUB,John,7,facebook-ads,cpc,campaign_2,,,
828,2023-06-11,2023-06-23,product_3,cancelled,49900,3,0,RUB,Katy,3,vk-ads,cpc,campaign_3,,,
759,2023-02-07,2023-02-19,product_3,cancelled,49900,3,0,RUB,Katy,9,facebook-ads,cpc,campaign_3,,,
1475,2023-09-02,2023-09-13,product_1,completed,9990,3,5349,RUB,John,7,vk-ads,cpc,campaign_2,,,
544,2023-02-09,2023-02-15,product_2,in progress,18990,7,0,RUB,Anny,1,facebook-ads,cpc,campaign_1,,,
304,2023-08-04,2023-08-15,product_4,in progress,89900,7,0,RUB,Anny,8,yandex-direct,cpc,campaign_2,,,
161,2023-12-20,2023-12-31,product_2,in progress,18990,3,0,RUB,Will,4,facebook-ads,cpc,campaign_1,,,
174,2023-10-19,2023-10-23,product_4,completed,89900,3,85255,RUB,Katy,1,vk-ads,cpc,campaign_1,,,
534,2023-09-23,2023-09-27,product_2,completed,18990,7,14344,RUB,John,2,vk-ads,cpc,campaign_3,,,
647,2023-03-06,2023-03-11,product_2,cancelled,18990,5,0,RUB,Will,5,yandex-direct,cpc,campaign_3,,,
1234,2023-07-20,2023-07-20,product_3,in progress,49900,7,0,RUB,Will,5,vk-ads,cpc,campaign_2,,,
856,2023-12-06,2023-12-20,product_4,in progress,89900,5,0,RUB,Katy,8,yandex-direct,cpc,campaign_3,,,
1329,2023-12-06,2023-12-16,product_2,in progress,18990,3,0,RUB,Will,8,vk-ads,cpc,campaign_2,,,
1214,2023-09-29,2023-10-09,product_1,completed,9990,5,5339,RUB,Anny,7,facebook-ads,cpc,campaign_3,,,
895,2023-03-12,2023-03-21,product_2,in progress,18990,3,0,RUB,John,8,facebook-ads,cpc,campaign_2,,,
995,2023-12-01,2023-12-14,product_3,completed,49900,3,45247,RUB,Katy,7,vk-ads,cpc,campaign_3,,,
512,2023-03-22,2023-03-31,product_4,in progress,89900,7,0,RUB,Katy,8,vk-ads,cpc,campaign_3,,,
744,2023-04-18,2023-04-29,product_2,completed,18990,7,14335,RUB,Katy,5,facebook-ads,cpc,campaign_2,,,
644,2023-08-28,2023-09-01,product_1,in progress,9990,7,0,RUB,Anny,4,yandex-direct,cpc,campaign_3,,,
1234,2023-02-15,2023-02-17,product_2,cancelled,18990,5,0,RUB,John,10,facebook-ads,cpc,campaign_2,,,
1397,2023-12-22,2024-01-04,product_1,in progress,9990,3,0,RUB,Katy,8,yandex-direct,cpc,campaign_3,,,
684,2023-10-26,2023-10-31,product_1,completed,9990,5,5331,RUB,Katy,9,vk-ads,cpc,campaign_3,,,
165,2023-08-11,2023-08-24,product_1,completed,9990,3,5330,RUB,Anny,3,facebook-ads,cpc,campaign_3,,,
693,2023-07-06,2023-07-19,product_2,in progress,18990,7,0,RUB,Will,8,vk-ads,cpc,campaign_2,,,
1174,2023-11-11,2023-11-14,product_3,cancelled,49900,3,0,RUB,John,4,facebook-ads,cpc,campaign_3,,,
47,2023-08-19,2023-09-02,product_4,completed,89900,3,85237,RUB,Katy,9,facebook-ads,cpc,campaign_2,,,
708,2023-05-19,2023-05-27,product_3,in progress,49900,7,0,RUB,Will,9,facebook-ads,cpc,campaign_1,,,
661,2023-01-30,2023-02-09,product_1,cancelled,9990,3,0,RUB,Anny,6,facebook-ads,cpc,campaign_2,,,
18,2023-05-06,2023-05-17,product_2,in progress,18990,3,0,RUB,Katy,7,vk-ads,cpc,campaign_2,,,
813,2023-09-04,2023-09-05,product_3,cancelled,49900,5,0,RUB,Anny,3,yandex-direct,cpc,campaign_2,,,
417,2023-06-20,2023-06-21,product_2,cancelled,18990,5,0,RUB,Anny,4,vk-ads,cpc,campaign_2,,,
1344,2023-09-05,2023-09-15,product_3,cancelled,49900,3,0,RUB,John,6,vk-ads,cpc,campaign_3,,,
1056,2023-11-26,2023-11-27,product_4,cancelled,89900,7,0,RUB,Katy,8,facebook-ads,cpc,campaign_1,,,
229,2023-10-30,2023-11-11,product_3,in progress,49900,7,0,RUB,Will,7,yandex-direct,cpc,campaign_2,,,
451,2023-01-11,2023-01-13,product_4,completed,89900,7,85228,RUB,John,7,facebook-ads,cpc,campaign_2,,,
1199,2023-09-04,2023-09-14,product_2,completed,18990,7,14317,RUB,John,5,facebook-ads,cpc,campaign_3,,,
1093,2023-04-08,2023-04-20,product_3,in progress,49900,3,0,RUB,Anny,2,facebook-ads,cpc,campaign_2,,,
220,2023-01-09,2023-01-12,product_3,completed,49900,3,45225,RUB,Katy,7,vk-ads,cpc,campaign_1,,,
1038,2023-08-22,2023-09-05,product_1,cancelled,9990,3,0,RUB,John,8,facebook-ads,cpc,campaign_2,,,
590,2023-09-06,2023-09-13,product_3,completed,49900,5,45223,RUB,Anny,8,yandex-direct,cpc,campaign_2,,,
1483,2023-10-27,2023-10-27,product_1,in progress,9990,7,0,RUB,Will,10,facebook-ads,cpc,campaign_3,,,
990,2023-04-11,2023-04-23,product_3,cancelled,49900,3,0,RUB,Katy,6,vk-ads,cpc,campaign_3,,,
1283,2023-05-05,2023-05-05,product_4,in progress,89900,3,0,RUB,Will,2,facebook-ads,cpc,campaign_3,,,
332,2023-06-29,2023-07-08,product_1,cancelled,9990,3,0,RUB,Katy,2,vk-ads,cpc,campaign_1,,,
254,2023-07-12,2023-07-26,product_1,cancelled,9990,7,0,RUB,John,8,facebook-ads,cpc,campaign_2,,,
83,2023-11-24,2023-11-25,product_2,cancelled,18990,3,0,RUB,Will,10,facebook-ads,cpc,campaign_3,,,
1136,2023-04-08,2023-04-08,product_3,cancelled,49900,7,0,RUB,Will,5,facebook-ads,cpc,campaign_1,,,
133,2023-11-16,2023-11-18,product_1,completed,9990,3,5305,RUB,Katy,3,facebook-ads,cpc,campaign_3,,,
975,2023-06-06,2023-06-09,product_4,in progress,89900,5,0,RUB,Katy,1,yandex-direct,cpc,campaign_3,,,
142,2023-04-26,2023-05-10,product_3,cancelled,49900,3,0,RUB,Katy,6,facebook-ads,cpc,campaign_3,,,
958,2023-03-22,2023-04-05,product_1,cancelled,9990,5,0,RUB,Katy,2,vk-ads,cpc,campaign_1,,,
287,2023-08-17,2023-08-29,product_3,in progress,49900,3,0,RUB,Anny,3,vk-ads,cpc,campaign_1,,,
1054,2023-03-19,2023-04-02,product_2,cancelled,18990,7,0,RUB,Katy,1,yandex-direct,cpc,campaign_3,,,
1288,2023-01-18,2023-01-19,product_4,completed,89900,3,85209,RUB,Will,5,facebook-ads,cpc,campaign_2,,,
1241,2023-05-05,2023-05-08,product_2,in progress,18990,5,0,RUB,Katy,1,yandex-direct,cpc,campaign_3,,,
232,2023-06-30,2023-07-13,product_2,cancelled,18990,7,0,RUB,Katy,3,yandex-direct,cpc,campaign_2,,,
1097,2023-06-13,2023-06-17,product_1,cancelled,9990,7,0,RUB,Will,3,vk-ads,cpc,campaign_1,,,
741,2023-11-10,2023-11-12,product_4,cancelled,89900,7,0,RUB,John,8,yandex-direct,cpc,campaign_1,,,
14,2023-01-16,2023-01-23,product_1,completed,9990,3,5294,RUB,Katy,5,facebook-ads,cpc,campaign_2,,,
1388,2023-04-06,2023-04-06,product_4,completed,89900,7,85203,RUB,Will,5,facebook-ads,cpc,campaign_1,,,
1177,2023-07-10,2023-07-19,product_1,completed,9990,7,5292,RUB,Will,7,facebook-ads,cpc,campaign_1,,,
1382,2023-12-09,2023-12-17,product_3,cancelled,49900,7,0,RUB,John,10,yandex-direct,cpc,campaign_3,,,
500,2023-07-29,2023-08-02,product_3,completed,49900,7,45200,RUB,John,2,facebook-ads,cpc,campaign_2,,,
681,2023-12-25,2023-12-28,product_4,completed,89900,5,85199,RUB,John,2,yandex-direct,cpc,campaign_2,,,
544,2023-07-24,2023-07-25,product_4,in progress,89900,3,0,RUB,Will,4,vk-ads,cpc,campaign_2,,,
977,2023-11-05,2023-11-18,product_3,completed,49900,7,45197,RUB,Will,10,facebook-ads,cpc,campaign_2,,,
1162,2023-05-28,2023-05-29,product_3,completed,49900,5,45196,RUB,Anny,7,yandex-direct,cpc,campaign_3,,,
459,2023-11-08,2023-11-20,product_1,completed,9990,5,5285,RUB,Will,4,facebook-ads,cpc,campaign_1,,,
452,2023-04-24,2023-05-05,product_2,cancelled,18990,5,0,RUB,Katy,8,vk-ads,cpc,campaign_1,,,
828,2023-10-14,2023-10-22,product_4,completed,89900,3,85193,RUB,Will,3,facebook-ads,cpc,campaign_2,,,
1347,2023-02-15,2023-02-27,product_4,completed,89900,3,85192,RUB,John,4,facebook-ads,cpc,campaign_3,,,
52,2023-01-29,2023-02-09,product_3,cancelled,49900,3,0,RUB,John,4,vk-ads,cpc,campaign_1,,,
972,2023-07-29,2023-08-08,product_2,completed,18990,7,14280,RUB,Will,5,vk-ads,cpc,campaign_1,,,
740,2023-02-03,2023-02-17,product_2,in progress,18990,7,0,RUB,John,1,vk-ads,cpc,campaign_3,,,
64,2023-12-21,2023-12-31,product_2,cancelled,18990,5,0,RUB,Will,4,vk-ads,cpc,campaign_2,,,
23,2023-01-18,2023-01-26,product_1,in progress,9990,5,0,RUB,Katy,6,facebook-ads,cpc,campaign_1,,,
1316,2023-03-11,2023-03-24,product_3,in progress,49900,3,0,RUB,Katy,9,facebook-ads,cpc,campaign_1,,,
838,2023-08-01,2023-08-13,product_4,completed,89900,5,85185,RUB,Anny,5,vk-ads,cpc,campaign_3,,,
268,2023-11-17,2023-11-27,product_1,completed,9990,3,5274,RUB,John,7,yandex-direct,cpc,campaign_2,,,
1246,2023-07-02,2023-07-05,product_1,in progress,9990,5,0,RUB,John,9,facebook-ads,cpc,campaign_1,,,
9,2023-09-04,2023-09-15,product_2,in progress,18990,3,0,RUB,Anny,7,facebook-ads,cpc,campaign_1,,,
361,2023-09-22,2023-09-24,product_1,completed,9990,7,5271,RUB,Will,3,facebook-ads,cpc,campaign_2,,,
1267,2023-08-23,2023-08-26,product_1,cancelled,9990,5,0,RUB,Katy,5,facebook-ads,cpc,campaign_2,,,
1352,2023-10-26,2023-10-31,product_1,completed,9990,5,5269,RUB,Katy,9,facebook-ads,cpc,campaign_2,,,
723,2023-02-21,2023-02-22,product_1,in progress,9990,5,0,RUB,John,2,facebook-ads,cpc,campaign_2,,,
461,2023-06-01,2023-06-07,product_1,in progress,9990,3,0,RUB,John,8,yandex-direct,cpc,campaign_2,,,
837,2023-01-16,2023-01-22,product_2,in progress,18990,3,0,RUB,Anny,3,facebook-ads,cpc,campaign_2,,,
403,2023-09-18,2023-09-22,product_4,completed,89900,3,85175,RUB,Will,7,facebook-ads,cpc,campaign_1,,,
205,2023-03-12,2023-03-13,product_3,cancelled,49900,7,0,RUB,Anny,1,vk-ads,cpc,campaign_2,,,
88,2023-08-03,2023-08-15,product_3,cancelled,49900,7,0,RUB,Will,3,vk-ads,cpc,campaign_3,,,
1219,2023-11-03,2023-11-17,product_3,in progress,49900,3,0,RUB,Will,5,vk-ads,cpc,campaign_2,,,
1004,2023-11-16,2023-11-24,product_2,cancelled,18990,7,0,RUB,John,6,yandex-direct,cpc,campaign_1,,,
383,2023-08-02,2023-08-11,product_2,cancelled,18990,7,0,RUB,Will,6,facebook-ads,cpc,campaign_3,,,
1163,2023-11-07,2023-11-08,product_1,cancelled,9990,7,0,RUB,John,1,yandex-direct,cpc,campaign_3,,,
905,2023-10-25,2023-11-04,product_2,cancelled,18990,5,0,RUB,Katy,4,facebook-ads,cpc,campaign_2,,,
1169,2023-02-08,2023-02-21,product_2,completed,18990,3,14257,RUB,Anny,1,vk-ads,cpc,campaign_1,,,
790,2023-06-11,2023-06-23,product_2,completed,18990,7,14256,RUB,Anny,5,facebook-ads,cpc,campaign_2,,,
598,2023-02-06,2023-02-20,product_4,in progress,89900,5,0,RUB,Katy,5,yandex-direct,cpc,campaign_1,,,
253,2023-04-20,2023-05-04,product_3,completed,49900,3,45164,RUB,Katy,4,facebook-ads,cpc,campaign_1,,,
889,2023-12-06,2023-12-15,product_2,cancelled,18990,5,0,RUB,Anny,8,yandex-direct,cpc,campaign_1,,,
34,2023-09-03,2023-09-10,product_2,completed,18990,7,14252,RUB,John,6,facebook-ads,cpc,campaign_1,,,
755,2023-11-23,2023-11-23,product_3,in progress,49900,3,0,RUB,Katy,2,yandex-direct,cpc,campaign_2,,,
275,2023-05-07,2023-05-16,product_2,cancelled,18990,3,0,RUB,Katy,9,facebook-ads,cpc,campaign_2,,,
386,2023-02-28,2023-03-09,product_1,in progress,9990,3,0,RUB,Will,10,facebook-ads,cpc,campaign_2,,,
658,2023-11-27,2023-12-10,product_2,cancelled,18990,5,0,RUB,Will,8,facebook-ads,cpc,campaign_2,,,
11,2023-03-21,2023-03-29,product_2,in progress,18990,3,0,RUB,John,6,facebook-ads,cpc,campaign_2,,,
922,2023-10-04,2023-10-14,product_2,in progress,18990,3,0,RUB,Katy,2,facebook-ads,cpc,campaign_1,,,
949,2023-09-05,2023-09-14,product_4,completed,89900,7,85155,RUB,John,9,facebook-ads,cpc,campaign_1,,,
1455,2023-04-25,2023-05-06,product_4,completed,89900,5,85154,RUB,John,2,vk-ads,cpc,campaign_1,,,
1285,2023-07-09,2023-07-16,product_2,completed,18990,5,14243,RUB,Will,9,yandex-direct,cpc,campaign_2,,,
882,2023-05-15,2023-05-16,product_3,cancelled,49900,3,0,RUB,Will,5,yandex-direct,cpc,campaign_1,,,
475,2023-12-06,2023-12-12,product_1,completed,9990,7,5241,RUB,Will,1,facebook-ads,cpc,campaign_3,,,
1357,2023-05-07,2023-05-11,product_1,in progress,9990,3,0,RUB,John,6,facebook-ads,cpc,campaign_3,,,
279,2023-06-16,2023-06-26,product_2,in progress,18990,3,0,RUB,Anny,9,vk-ads,cpc,campaign_2,,,
741,2023-09-12,2023-09-12,product_3,in progress,49900,3,0,RUB,Katy,5,yandex-direct,cpc,campaign_3,,,
230,2023-07-28,2023-08-10,product_3,completed,49900,3,45147,RUB,Will,7,facebook-ads,cpc,campaign_2,,,
899,2023-06-01,2023-06-13,product_1,in progress,9990,7,0,RUB,Katy,5,vk-ads,cpc,campaign_3,,,
644,2023-05-20,2023-05-31,product_3,in progress,49900,5,0,RUB,John,8,vk-ads,cpc,campaign_2,,,
766,2023-04-16,2023-04-23,product_3,completed,49900,5,45144,RUB,John,7,yandex-direct,cpc,campaign_2,,,
1089,2023-05-19,2023-05-21,product_1,cancelled,9990,3,0,RUB,Anny,1,facebook-ads,cpc,campaign_2,,,
1097,2023-09-22,2023-10-01,product_1,cancelled,9990,5,0,RUB,John,1,facebook-ads,cpc,campaign_3,,,
91,2023-11-12,2023-11-26,product_2,completed,18990,3,14231,RUB,John,5,facebook-ads,cpc,campaign_2,,,
1460,2023-04-01,2023-04-09,product_3,in progress,49900,3,0,RUB,Katy,2,facebook-ads,cpc,campaign_2,,,
527,2023-11-19,2023-11-21,product_2,completed,18990,7,14229,RUB,Will,10,vk-ads,cpc,campaign_3,,,
1077,2023-05-01,2023-05-07,product_1,in progress,9990,5,0,RUB,Anny,4,vk-ads,cpc,campaign_2,,,
379,2023-06-24,2023-06-26,product_4,cancelled,89900,7,0,RUB,Anny,2,yandex-direct,cpc,campaign_1,,,
835,2023-07-07,2023-07-09,product_1,completed,9990,3,5226,RUB,Katy,7,vk-ads,cpc,campaign_3,,,
348,2023-10-11,2023-10-18,product_4,completed,89900,3,85135,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
220,2023-03-12,2023-03-20,product_3,cancelled,49900,3,0,RUB,Katy,2,facebook-ads,cpc,campaign_1,,,
1161,2023-01-24,2023-01-31,product_1,in progress,9990,5,0,RUB,Will,2,yandex-direct,cpc,campaign_3,,,
757,2023-10-28,2023-11-10,product_2,cancelled,18990,7,0,RUB,Anny,8,yandex-direct,cpc,campaign_3,,,
1198,2023-07-09,2023-07-18,product_1,in progress,9990,3,0,RUB,Anny,2,facebook-ads,cpc,campaign_1,,,
1216,2023-11-11,2023-11-23,product_3,completed,49900,7,45130,RUB,Katy,5,vk-ads,cpc,campaign_1,,,
446,2023-11-04,2023-11-15,product_4,cancelled,89900,3,0,RUB,John,10,facebook-ads,cpc,campaign_1,,,
287,2023-10-11,2023-10-22,product_2,cancelled,18990,7,0,RUB,Anny,3,facebook-ads,cpc,campaign_1,,,
594,2023-07-29,2023-08-04,product_2,in progress,18990,5,0,RUB,Will,4,facebook-ads,cpc,campaign_1,,,
563,2023-10-11,2023-10-11,product_2,completed,18990,3,14216,RUB,Will,7,yandex-direct,cpc,campaign_2,,,
1226,2023-05-23,2023-05-29,product_1,in progress,9990,7,0,RUB,Katy,2,vk-ads,cpc,campaign_1,,,
161,2023-03-13,2023-03-14,product_3,cancelled,49900,7,0,RUB,Will,5,facebook-ads,cpc,campaign_2,,,
215,2023-05-03,2023-05-05,product_3,completed,49900,3,45123,RUB,John,9,yandex-direct,cpc,campaign_1,,,
833,2023-10-11,2023-10-19,product_3,completed,49900,7,45122,RUB,Will,8,facebook-ads,cpc,campaign_3,,,
288,2023-01-26,2023-02-09,product_1,cancelled,9990,3,0,RUB,Anny,4,facebook-ads,cpc,campaign_3,,,
55,2023-05-09,2023-05-12,product_4,in progress,89900,5,0,RUB,Will,2,yandex-direct,cpc,campaign_1,,,
1104,2023-02-13,2023-02-13,product_1,completed,9990,3,5209,RUB,Anny,3,facebook-ads,cpc,campaign_3,,,
926,2023-09-16,2023-09-19,product_1,completed,9990,7,5208,RUB,John,7,vk-ads,cpc,campaign_3,,,
1186,2023-10-30,2023-11-08,product_1,in progress,9990,5,0,RUB,Anny,7,yandex-direct,cpc,campaign_1,,,
859,2023-12-21,2023-12-27,product_1,cancelled,9990,3,0,RUB,Katy,1,yandex-direct,cpc,campaign_1,,,
402,2023-10-16,2023-10-17,product_4,in progress,89900,7,0,RUB,John,4,yandex-direct,cpc,campaign_1,,,
13,2023-08-25,2023-09-01,product_3,completed,49900,5,45114,RUB,John,6,facebook-ads,cpc,campaign_1,,,
497,2023-10-29,2023-10-30,product_4,completed,89900,5,85113,RUB,Anny,7,facebook-ads,cpc,campaign_2,,,
333,2023-07-27,2023-07-29,product_3,completed,49900,7,45112,RUB,Katy,9,vk-ads,cpc,campaign_2,,,
1153,2023-06-23,2023-07-07,product_3,completed,49900,7,45111,RUB,Anny,4,vk-ads,cpc,campaign_3,,,
160,2023-12-06,2023-12-16,product_2,cancelled,18990,5,0,RUB,Will,6,yandex-direct,cpc,campaign_2,,,
1240,2023-10-21,2023-10-26,product_3,cancelled,49900,3,0,RUB,Anny,8,yandex-direct,cpc,campaign_1,,,
1197,2023-11-15,2023-11-24,product_3,cancelled,49900,3,0,RUB,Katy,1,vk-ads,cpc,campaign_3,,,
1412,2023-12-08,2023-12-09,product_1,completed,9990,5,5197,RUB,John,6,facebook-ads,cpc,campaign_1,,,
151,2023-12-02,2023-12-02,product_1,in progress,9990,5,0,RUB,Katy,10,vk-ads,cpc,campaign_3,,,
192,2023-02-20,2023-02-21,product_4,completed,89900,3,85105,RUB,Will,6,facebook-ads,cpc,campaign_3,,,
511,2023-08-16,2023-08-21,product_3,in progress,49900,5,0,RUB,Will,7,vk-ads,cpc,campaign_3,,,
941,2023-07-26,2023-07-28,product_1,completed,9990,3,5193,RUB,Will,3,facebook-ads,cpc,campaign_2,,,
769,2023-01-01,2023-01-13,product_4,in progress,89900,7,0,RUB,John,9,vk-ads,cpc,campaign_2,,,
418,2023-06-21,2023-06-29,product_3,completed,49900,5,45101,RUB,Anny,7,yandex-direct,cpc,campaign_2,,,
1318,2023-06-16,2023-06-25,product_2,in progress,18990,3,0,RUB,Anny,10,vk-ads,cpc,campaign_2,,,
135,2023-10-11,2023-10-15,product_4,in progress,89900,5,0,RUB,Will,8,facebook-ads,cpc,campaign_3,,,
849,2023-03-12,2023-03-19,product_2,cancelled,18990,3,0,RUB,John,5,facebook-ads,cpc,campaign_1,,,
1111,2023-03-27,2023-04-03,product_1,in progress,9990,3,0,RUB,Will,2,vk-ads,cpc,campaign_3,,,
